record_type,packet_id,timestamp_us,ts_sec,ts_usec,flow_id,direction,ip_version,src_ip,dst_ip,src_port,dst_port,protocol,pkt_len,ip_len,payload_len,ttl_or_hop_limit,tcp_seq,tcp_ack,tcp_flags,tcp_window,tcp_header_len,udp_len,icmp_type,icmp_code,l7_proto,flow_iat_us,direction_iat_us,packet_label
packet,0,1753970816065937,1753970816,65937,964441253934323,0,4,185.41.137.251,192.168.22.231,20544,11000,6,40,40,0,64,169585567,0,0,2560,20,-1,-1,-1,0,4775850,4775850,0
packet,0,1753970816065937,1753970816,65937,1577381964805379,0,4,185.41.137.251,192.168.22.236,31918,11000,6,40,40,0,64,563425331,0,0,2560,20,-1,-1,-1,0,2436531,2436531,0
packet,0,1753970816065937,1753970816,65937,944810181981451,0,4,185.41.137.251,192.168.22.232,26932,11000,6,40,40,0,64,3762091061,0,0,2560,20,-1,-1,-1,0,4321669,4321669,0
packet,0,1753970816065937,1753970816,65937,1078737959122196,0,4,185.41.137.251,192.168.22.232,25336,11000,6,40,40,0,64,4184634225,0,0,2560,20,-1,-1,-1,0,5011382,5011382,0
packet,0,1753970816065937,1753970816,65937,1631513364133142,0,4,185.41.137.251,192.168.22.234,25006,11000,6,40,40,0,64,2145558253,0,0,2560,20,-1,-1,-1,0,2292855,2292855,0
packet,0,1753970816065937,1753970816,65937,659382025712931,0,4,185.41.137.251,192.168.22.235,39514,11000,6,40,40,0,64,3297096809,0,0,2560,20,-1,-1,-1,0,5715805,5715805,0
packet,0,1753970816065937,1753970816,65937,150608568775972,0,4,185.41.137.163,84.86.250.54,53457,7680,6,40,40,0,64,89525164,0,0,2560,20,-1,-1,-1,0,30871,30871,0
packet,0,1753970816065937,1753970816,65937,2129907464271161,0,4,185.41.137.251,192.168.22.235,22252,11000,6,40,40,0,64,1772184579,0,0,2560,20,-1,-1,-1,0,373422,373422,0
packet,0,1753970816065937,1753970816,65937,1025754387445053,0,4,167.94.138.148,185.41.137.211,21555,12000,6,40,40,0,64,1299614173,0,0,2560,20,-1,-1,-1,0,4695459,4696038,0
packet,0,1753970816065937,1753970816,65937,685038136587608,0,4,185.41.137.251,192.168.22.232,24716,11000,6,40,40,0,64,3727265440,0,0,2560,20,-1,-1,-1,0,5251080,5251080,0
packet,0,1753970816065937,1753970816,65937,835433961026905,0,4,185.41.137.251,192.168.22.234,16226,11000,6,40,40,0,64,3660737267,0,0,2560,20,-1,-1,-1,0,6002495,6002495,0
packet,0,1753970816065937,1753970816,65937,1419748797248858,0,4,185.41.137.251,192.168.22.236,32436,11000,6,40,40,0,64,2302333823,0,0,2560,20,-1,-1,-1,0,2211088,2211088,0
packet,0,1753970816065937,1753970816,65937,675242555274590,0,4,185.41.137.251,192.168.22.231,19594,11000,6,40,40,0,64,4022104068,0,0,2560,20,-1,-1,-1,0,5187824,5187824,0
packet,0,1753970816065937,1753970816,65937,1628389774128479,0,4,185.239.63.35,172.217.23.110,53327,443,6,40,40,0,64,1634289724,0,0,2560,20,-1,-1,-1,0,2429511,2435060,0
packet,0,1753970816065937,1753970816,65937,2214643180631394,0,4,185.41.137.251,192.168.22.231,29542,11000,6,40,40,0,64,1205805873,0,0,2560,20,-1,-1,-1,0,1009053,1009053,0
packet,0,1753970816065937,1753970816,65937,735771714647404,0,4,185.239.61.48,150.171.27.11,50909,443,6,40,40,0,64,875137067,0,0,2560,20,-1,-1,-1,0,5834524,5834524,0
packet,0,1753970816065937,1753970816,65937,1011094087923064,0,4,185.41.137.251,192.168.22.233,27512,11000,6,40,40,0,64,1656178935,0,0,2560,20,-1,-1,-1,0,5027132,5027132,0
packet,0,1753970816065937,1753970816,65937,2064269002077575,0,4,185.239.62.239,142.250.179.182,47072,443,6,40,40,0,64,3785583846,0,0,2560,20,-1,-1,-1,5,907306,920799,0
packet,0,1753970816065937,1753970816,65937,2064269002077575,1,4,142.250.179.182,185.239.62.239,443,47072,6,40,40,0,64,2852973340,0,0,2560,20,-1,-1,-1,5,0,907306,0
packet,0,1753970816065937,1753970816,65937,1599848141288840,0,4,185.41.138.39,104.18.25.18,33544,443,6,40,40,0,64,3763149982,0,0,2560,20,-1,-1,-1,5,2830016,2830016,0
packet,0,1753970816065937,1753970816,65937,1599848141288840,1,4,104.18.25.18,185.41.138.39,443,33544,6,40,40,0,64,1475487947,0,0,2560,20,-1,-1,-1,5,0,2836407,0
packet,0,1753970816065937,1753970816,65937,1515385327842697,0,4,185.41.137.251,192.168.22.233,32930,11000,6,40,40,0,64,612332733,0,0,2560,20,-1,-1,-1,0,2713109,2713109,0
packet,0,1753970816065937,1753970816,65937,828763081667983,0,4,198.12.33.18,185.41.138.164,64768,445,6,40,40,0,64,2984374577,0,0,2560,20,-1,-1,-1,0,5283152,5283152,0
packet,0,1753970816065937,1753970816,65937,1991689940628903,0,4,185.41.137.251,192.168.22.231,30256,11000,6,40,40,0,64,2585670987,0,0,2560,20,-1,-1,-1,0,733283,733283,0
packet,0,1753970816065937,1753970816,65937,2225927333541289,0,4,185.41.137.251,192.168.22.235,21240,11000,6,40,40,0,64,2810356564,0,0,2560,20,-1,-1,-1,0,809817,809817,0
packet,0,1753970816065937,1753970816,65937,1224519340324265,0,4,185.41.137.251,192.168.22.236,28430,11000,6,40,40,0,64,615798188,0,0,2560,20,-1,-1,-1,0,3911904,3911904,0
packet,0,1753970816065937,1753970816,65937,1719955634779562,0,4,185.41.137.251,192.168.22.231,26966,11000,6,40,40,0,64,436329570,0,0,2560,20,-1,-1,-1,0,2058695,2058695,0
packet,0,1753970816065937,1753970816,65937,1041351486010798,0,4,185.41.137.251,192.168.22.232,26192,11000,6,40,40,0,64,1631619050,0,0,2560,20,-1,-1,-1,0,4626871,4626871,0
packet,0,1753970816065937,1753970816,65937,2124849268651442,0,4,185.41.137.251,192.168.22.234,29224,11000,6,40,40,0,64,754180554,0,0,2560,20,-1,-1,-1,0,571207,571207,0
packet,0,1753970816065937,1753970816,65937,1666059519456690,0,4,220.248.173.137,185.41.137.251,48114,2375,6,40,40,0,64,4106687413,0,0,2560,20,-1,-1,-1,0,2612492,2612492,0
packet,0,1753970816065937,1753970816,65937,1304500140242377,0,4,185.41.137.251,192.168.22.232,28848,11000,6,40,40,0,64,2554065299,0,0,2560,20,-1,-1,-1,0,3500066,3500066,0
packet,0,1753970816065937,1753970816,65937,1539436672316876,0,4,185.41.137.251,192.168.22.232,30582,11000,6,40,40,0,64,248248214,0,0,2560,20,-1,-1,-1,0,2773045,2773045,0
packet,0,1753970816065937,1753970816,65937,1554085525910997,0,4,185.41.137.251,192.168.22.234,23712,11000,6,40,40,0,64,1833425883,0,0,2560,20,-1,-1,-1,0,2835171,2835171,0
packet,0,1753970816065937,1753970816,65937,1491170726770135,0,4,185.41.137.251,192.168.22.235,15980,11000,6,40,40,0,64,738838380,0,0,2560,20,-1,-1,-1,0,2980891,2980891,0
packet,0,1753970816065937,1753970816,65937,2251508591031776,0,4,185.41.137.251,192.168.22.234,28312,11000,6,40,40,0,64,3902289187,0,0,2560,20,-1,-1,-1,0,934933,934933,0
packet,0,1753970816065937,1753970816,65937,1792062130746851,0,4,185.41.137.251,192.168.22.234,27362,11000,6,40,40,0,64,1841113587,0,0,2560,20,-1,-1,-1,0,1321011,1321011,0
packet,0,1753970816065937,1753970816,65937,1424694262035939,0,4,185.41.137.251,192.168.22.236,31838,11000,6,40,40,0,64,2497177673,0,0,2560,20,-1,-1,-1,0,2472081,2472081,0
packet,0,1753970816065937,1753970816,65937,1945651454014950,0,4,185.41.137.251,192.168.22.234,26000,11000,6,40,40,0,64,3650737961,0,0,2560,20,-1,-1,-1,0,1875074,1875074,0
packet,0,1753970816065937,1753970816,65937,1422611004978664,0,4,185.41.137.251,192.168.22.236,30924,11000,6,40,40,0,64,753374310,0,0,2560,20,-1,-1,-1,0,2865782,2865782,0
packet,0,1753970816065937,1753970816,65937,2145679027336686,0,4,185.41.137.251,192.168.22.235,21024,11000,6,40,40,0,64,4091857585,0,0,2560,20,-1,-1,-1,0,894038,894038,0
packet,0,1753970816065937,1753970816,65937,906238236685811,0,4,185.41.137.251,192.168.22.236,27804,11000,6,40,40,0,64,747581613,0,0,2560,20,-1,-1,-1,0,4199577,4199577,0
packet,0,1753970816065937,1753970816,65937,1645813250651636,0,4,185.41.137.251,192.168.22.236,30738,11000,6,40,40,0,64,4007176504,0,0,2560,20,-1,-1,-1,0,2944886,2944886,0
packet,0,1753970816065937,1753970816,65937,2033495514084858,0,4,185.41.137.251,192.168.22.234,28520,11000,6,40,40,0,64,2321469988,0,0,2560,20,-1,-1,-1,0,854621,854621,0
packet,0,1753970816065937,1753970816,65937,2144425589339644,0,4,185.239.62.22,8.211.49.96,55284,443,6,40,40,0,64,4204190237,0,0,2560,20,-1,-1,-1,0,141752,141752,0
packet,0,1753970816065937,1753970816,65937,1299477431383550,0,4,185.41.138.106,192.168.50.60,29538,443,6,40,40,0,64,99855218,0,0,2560,20,-1,-1,-1,0,2359367,2359367,0
packet,0,1753970816065937,1753970816,65937,1189600499267070,1,4,185.239.60.126,194.180.49.111,30456,52265,6,40,40,0,64,1284217328,0,0,2560,20,-1,-1,-1,1,2424063,2446399,0
packet,0,1753970816065937,1753970816,65937,1865053070620163,0,4,185.239.62.151,45.60.47.129,50053,443,6,40,40,0,64,2843772544,0,0,2560,20,-1,-1,-1,0,1117792,1117792,0
packet,0,1753970816065937,1753970816,65937,1180445022287371,0,4,104.156.155.9,185.239.61.163,59080,4848,6,40,40,0,64,1368680353,0,0,2560,20,-1,-1,-1,0,3135734,3135734,0
packet,0,1753970816065937,1753970816,65937,611932923164198,0,4,185.239.63.133,52.203.198.127,51532,443,6,40,40,0,64,498155912,0,0,2560,20,-1,-1,-1,5,5217874,5307708,0
packet,0,1753970816065937,1753970816,65937,611932923164198,1,4,52.203.198.127,185.239.63.133,443,51532,6,40,40,0,64,2777930711,0,0,2560,20,-1,-1,-1,5,0,5217874,0
packet,0,1753970816065937,1753970816,65937,1467598616393265,0,4,185.41.137.251,192.168.22.236,30952,11000,6,40,40,0,64,2844012100,0,0,2560,20,-1,-1,-1,0,2855308,2855308,0
packet,0,1753970816065937,1753970816,65937,2028244803647039,0,4,185.41.137.251,192.168.22.232,36154,11000,6,40,40,0,64,834506710,0,0,2560,20,-1,-1,-1,0,462628,462628,0
packet,0,1753970816065937,1753970816,65937,704516936496714,0,4,185.41.137.251,192.168.22.235,10788,11000,6,40,40,0,64,2698200513,0,0,2560,20,-1,-1,-1,0,5181008,5181008,0
packet,0,1753970816065937,1753970816,65937,1486105400112718,0,4,185.41.137.215,46.144.141.10,50945,7680,6,40,40,0,64,337334024,0,0,2560,20,-1,-1,-1,0,2392247,2392247,0
packet,0,1753970816065937,1753970816,65937,1415979904464465,0,4,185.41.137.251,192.168.22.231,24754,11000,6,40,40,0,64,3369809499,0,0,2560,20,-1,-1,-1,0,2998398,2998398,0
packet,0,1753970816065937,1753970816,65937,2128336811128405,0,4,185.239.61.115,217.18.71.10,6460,2222,6,40,40,0,64,2032887698,0,0,2560,20,-1,-1,-1,0,701467,701467,0
packet,0,1753970816065937,1753970816,65937,709062218937948,0,4,185.41.137.251,192.168.22.236,23788,11000,6,40,40,0,64,601640411,0,0,2560,20,-1,-1,-1,0,5900846,5900846,0
packet,0,1753970816065937,1753970816,65937,1315541737666150,0,4,185.41.137.251,192.168.22.235,15684,11000,6,40,40,0,64,1584181793,0,0,2560,20,-1,-1,-1,0,3104279,3104279,0
packet,0,1753970816065937,1753970816,65937,1872337448466027,0,4,185.41.137.251,192.168.22.235,19592,11000,6,40,40,0,64,2244878392,0,0,2560,20,-1,-1,-1,0,1498928,1498928,0
packet,0,1753970816065937,1753970816,65937,1607603636926066,0,4,185.41.137.251,192.168.22.234,25090,11000,6,40,40,0,64,1152952109,0,0,2560,20,-1,-1,-1,0,2232886,2232886,0
packet,0,1753970816065937,1753970816,65937,632585684514423,0,4,185.41.137.251,192.168.22.233,27066,11000,6,40,40,0,64,3722050650,0,0,2560,20,-1,-1,-1,0,5197756,5197756,0
packet,0,1753970816065937,1753970816,65937,1389324707886719,0,4,185.41.137.251,192.168.22.232,28736,11000,6,40,40,0,64,627023859,0,0,2560,20,-1,-1,-1,0,3545852,3545852,0
packet,0,1753970816065937,1753970816,65937,2160828046309002,0,4,185.41.137.251,192.168.22.232,35146,11000,6,40,40,0,64,3735406910,0,0,2560,20,-1,-1,-1,0,890511,890511,0
packet,0,1753970816065937,1753970816,65937,636012430489230,0,4,185.41.137.251,192.168.22.231,18216,11000,6,40,40,0,64,2080866221,0,0,2560,20,-1,-1,-1,0,5786782,5786782,0
packet,0,1753970816065937,1753970816,65937,655735377163927,0,4,185.41.137.251,192.168.22.235,39982,11000,6,40,40,0,64,714600500,0,0,2560,20,-1,-1,-1,0,5520046,5520046,0
packet,0,1753970816065937,1753970816,65937,1818247392065186,0,4,185.239.62.160,52.97.189.98,54975,443,6,40,40,0,64,897793966,0,0,2560,20,-1,-1,-1,5,1300886,1300886,0
packet,0,1753970816065937,1753970816,65937,1818247392065186,1,4,52.97.189.98,185.239.62.160,443,54975,6,40,40,0,64,862174370,0,0,2560,20,-1,-1,-1,5,0,1348266,0
packet,0,1753970816065937,1753970816,65937,1992323297375909,0,4,185.239.61.48,54.72.68.174,43492,443,6,40,40,0,64,969730826,0,0,2560,20,-1,-1,-1,0,409656,438952,0
packet,0,1753970816065937,1753970816,65937,1992323297375909,1,4,54.72.68.174,185.239.61.48,443,43492,6,40,40,0,64,3775482329,0,0,2560,20,-1,-1,-1,0,0,409656,0
packet,0,1753970816065937,1753970816,65937,808172201965226,0,4,185.41.137.251,192.168.22.234,17296,11000,6,40,40,0,64,3949962967,0,0,2560,20,-1,-1,-1,0,5550090,5550090,0
packet,0,1753970816065937,1753970816,65937,1674198175839923,0,4,194.180.48.34,185.239.63.152,49202,7375,6,40,40,0,64,4006686402,0,0,2560,20,-1,-1,-1,0,2676133,2676133,0
packet,0,1753970816065937,1753970816,65937,867275183617720,0,4,185.41.137.251,192.168.22.232,26414,11000,6,40,40,0,64,995810146,0,0,2560,20,-1,-1,-1,0,4536329,4536329,0
packet,0,1753970816065937,1753970816,65937,1987560484828859,0,4,185.41.137.251,192.168.22.232,36130,11000,6,40,40,0,64,337975892,0,0,2560,20,-1,-1,-1,0,472101,472101,0
packet,0,1753970816065937,1753970816,65937,2043833788528327,0,4,185.41.137.251,192.168.22.231,29780,11000,6,40,40,0,64,1410227248,0,0,2560,20,-1,-1,-1,0,917750,917750,0
packet,0,1753970816065937,1753970816,65937,945306898724558,0,4,185.41.138.245,51.124.139.113,60661,443,6,40,40,0,64,3915182527,0,0,2560,20,-1,-1,-1,1,1329367,1329367,0
packet,0,1753970816065937,1753970816,65937,945306898724558,1,4,51.124.139.113,185.41.138.245,443,60661,6,40,40,0,64,3348190289,0,0,2560,20,-1,-1,-1,1,0,2330612,0
packet,0,1753970816065937,1753970816,65937,1304149855762133,0,4,185.41.137.251,192.168.22.233,30260,11000,6,40,40,0,64,3190535335,0,0,2560,20,-1,-1,-1,0,3827827,3827827,0
packet,0,1753970816065937,1753970816,65937,1355922892912361,0,4,185.41.137.251,192.168.22.233,31916,11000,6,40,40,0,64,3615577653,0,0,2560,20,-1,-1,-1,0,3160413,3160413,0
packet,0,1753970816065937,1753970816,65937,1218559542884093,0,4,185.41.137.251,192.168.22.231,22308,11000,6,40,40,0,64,3436361903,0,0,2560,20,-1,-1,-1,0,4044363,4044363,0
packet,0,1753970816065937,1753970816,65937,1593995355354879,0,4,185.41.137.251,192.168.22.233,32972,11000,6,40,40,0,64,2390364057,0,0,2560,20,-1,-1,-1,0,2694807,2694807,0
packet,0,1753970816065937,1753970816,65937,2114757265192707,0,4,185.41.137.251,192.168.22.232,37006,11000,6,40,40,0,64,1193073842,0,0,2560,20,-1,-1,-1,0,114805,114805,0
packet,0,1753970816065937,1753970816,65937,2085812674295561,0,4,185.41.137.251,192.168.22.232,36814,11000,6,40,40,0,64,270035904,0,0,2560,20,-1,-1,-1,0,187080,187080,0
packet,0,1753970816065937,1753970816,65937,1422743835899658,0,4,185.41.137.251,192.168.22.231,25066,11000,6,40,40,0,64,4149016976,0,0,2560,20,-1,-1,-1,0,2865751,2865751,0
packet,0,1753970816065937,1753970816,65937,1065973477865230,0,4,185.41.137.251,192.168.22.234,19640,11000,6,40,40,0,64,2515884440,0,0,2560,20,-1,-1,-1,0,4555602,4555602,0
packet,0,1753970816065937,1753970816,65937,2069424256448284,0,4,109.205.213.44,185.239.60.111,59294,3390,6,40,40,0,64,2335844789,0,0,2560,20,-1,-1,-1,1,53708,53708,1
packet,0,1753970816065937,1753970816,65937,2069424256448284,1,4,185.239.60.111,109.205.213.44,3390,59294,6,40,40,0,64,3917817315,0,0,2560,20,-1,-1,-1,1,0,311133,0
packet,0,1753970816065937,1753970816,65937,1297090689562416,0,4,193.163.125.74,185.41.138.46,51505,2020,6,40,40,0,64,1375519618,0,0,2560,20,-1,-1,-1,0,3632863,3632863,0
packet,0,1753970816065937,1753970816,65937,1319073151973202,0,4,185.41.137.251,192.168.22.234,21794,11000,6,40,40,0,64,1207950028,0,0,2560,20,-1,-1,-1,0,3627745,3627745,0
packet,0,1753970816065937,1753970816,65937,1444262397409116,0,4,185.41.137.251,192.168.22.232,30228,11000,6,40,40,0,64,2464333545,0,0,2560,20,-1,-1,-1,0,2926277,2926277,0
packet,0,1753970816065937,1753970816,65937,1903595300190051,0,4,185.41.137.251,192.168.22.236,35176,11000,6,40,40,0,64,1918887500,0,0,2560,20,-1,-1,-1,0,1098434,1098434,0
packet,0,1753970816065937,1753970816,65937,1193829821839238,0,4,185.41.138.28,104.16.117.116,36899,443,6,40,40,0,64,3011306941,0,0,2560,20,-1,-1,-1,5,433713,433713,0
packet,0,1753970816065937,1753970816,65937,1193829821839238,1,4,104.16.117.116,185.41.138.28,443,36899,6,40,40,0,64,2200958746,0,0,2560,20,-1,-1,-1,5,0,3412980,0
packet,0,1753970816065937,1753970816,65937,1184499229849491,0,4,185.41.137.251,192.168.22.235,14662,11000,6,40,40,0,64,3662628909,0,0,2560,20,-1,-1,-1,0,3528006,3528006,0
packet,0,1753970816065937,1753970816,65937,2072482473965467,0,4,185.41.138.165,20.82.100.209,60947,443,6,40,40,0,64,478013811,0,0,2560,20,-1,-1,-1,0,447323,447323,0
packet,0,1753970816065937,1753970816,65937,1685794951395240,0,4,185.239.60.18,40.79.141.154,59700,443,6,40,40,0,64,2341810007,0,0,2560,20,-1,-1,-1,5,2505899,2505899,0
packet,0,1753970816065937,1753970816,65937,1685794951395240,1,4,40.79.141.154,185.239.60.18,443,59700,6,40,40,0,64,2672172958,0,0,2560,20,-1,-1,-1,5,0,2508954,0
packet,0,1753970816065937,1753970816,65937,1243913577953217,0,4,185.41.139.81,95.216.36.24,51728,10051,6,40,40,0,64,1809885333,0,0,2560,20,-1,-1,-1,0,3352843,3382339,0
packet,0,1753970816065937,1753970816,65937,606445712701391,0,4,185.41.137.251,192.168.22.234,16082,11000,6,40,40,0,64,3453550403,0,0,2560,20,-1,-1,-1,0,6055810,6055810,0
packet,0,1753970816065937,1753970816,65937,1119606973593555,0,4,178.22.24.38,185.239.61.135,53994,443,6,40,40,0,64,749589361,0,0,2560,20,-1,-1,-1,0,1608045,1608045,0
packet,0,1753970816065937,1753970816,65937,587336476719062,0,4,185.41.137.251,192.168.22.234,18100,11000,6,40,40,0,64,1780025135,0,0,2560,20,-1,-1,-1,0,5208292,5208292,0
packet,0,1753970816065937,1753970816,65937,1581327509485528,0,4,185.239.63.152,52.109.32.97,53598,443,6,40,40,0,64,1438032716,0,0,2560,20,-1,-1,-1,0,1978108,1978108,0
packet,0,1753970816065937,1753970816,65937,1325142985209838,0,4,185.41.137.251,192.168.22.236,29914,11000,6,40,40,0,64,3095697587,0,0,2560,20,-1,-1,-1,0,3298652,3298652,0
packet,0,1753970816065937,1753970816,65937,1862341552895989,0,4,185.41.138.51,20.31.87.92,63679,443,6,40,40,0,64,463533780,0,0,2560,20,-1,-1,-1,0,1700164,1710193,0
packet,0,1753970816065937,1753970816,65937,662482472466423,0,4,185.239.60.20,208.67.220.220,29659,53,6,40,40,0,64,3851303670,0,0,2560,20,-1,-1,-1,0,5755583,5755583,0
packet,0,1753970816065937,1753970816,65937,662482472466423,1,4,208.67.220.220,185.239.60.20,53,29659,6,40,40,0,64,3816730939,0,0,2560,20,-1,-1,-1,0,0,5759926,0
packet,0,1753970816065937,1753970816,65937,962345929013250,0,4,185.41.137.251,192.168.22.231,19972,11000,6,40,40,0,64,3255240489,0,0,2560,20,-1,-1,-1,0,5038482,5038482,0
packet,0,1753970816065937,1753970816,65937,1818425944373259,0,4,185.239.61.150,13.107.253.67,56127,443,6,40,40,0,64,2090726283,0,0,2560,20,-1,-1,-1,5,1194967,1194967,0
packet,0,1753970816065937,1753970816,65937,1818425944373259,1,4,13.107.253.67,185.239.61.150,443,56127,6,40,40,0,64,3047913632,0,0,2560,20,-1,-1,-1,5,0,1248700,0
packet,0,1753970816065937,1753970816,65937,1743113918740493,0,4,185.41.137.251,192.168.22.233,35160,11000,6,40,40,0,64,2071545280,0,0,2560,20,-1,-1,-1,0,1791159,1791159,0
packet,0,1753970816065937,1753970816,65937,1742627157833741,0,4,185.41.137.251,192.168.22.235,18670,11000,6,40,40,0,64,170289857,0,0,2560,20,-1,-1,-1,0,1856808,1856808,0
packet,0,1753970816065937,1753970816,65937,936834994927648,0,4,185.41.137.251,192.168.22.232,25566,11000,6,40,40,0,64,3537881107,0,0,2560,20,-1,-1,-1,0,4913350,4913350,0
packet,0,1753970816065937,1753970816,65937,832414667110449,0,4,185.41.137.251,192.168.22.232,24318,11000,6,40,40,0,64,3949304558,0,0,2560,20,-1,-1,-1,0,5413374,5413374,0
packet,0,1753970816065937,1753970816,65937,1824599410341942,0,4,185.41.137.251,192.168.22.235,19560,11000,6,40,40,0,64,1744904487,0,0,2560,20,-1,-1,-1,0,1510043,1510043,0
packet,0,1753970816065937,1753970816,65937,643025107089462,0,4,185.41.138.33,17.248.236.66,57162,443,6,40,40,0,64,1517172830,0,0,2560,20,-1,-1,-1,1,5278400,5278400,0
packet,0,1753970816065937,1753970816,65937,643025107089462,1,4,17.248.236.66,185.41.138.33,443,57162,6,40,40,0,64,237934147,0,0,2560,20,-1,-1,-1,1,0,5475652,0
packet,0,1753970816065937,1753970816,65937,583821206222903,0,4,52.123.136.241,185.239.61.210,24577,443,6,40,40,0,64,3609863768,0,0,2560,20,-1,-1,-1,0,5798934,5798934,0
packet,0,1753970816065937,1753970816,65937,1813053953603641,0,4,185.239.60.40,17.248.176.8,58767,443,6,40,40,0,64,3282420315,0,0,2560,20,-1,-1,-1,0,1892108,1892108,0
packet,0,1753970816065937,1753970816,65937,1081751736154169,0,4,185.41.137.251,192.168.22.231,20608,11000,6,40,40,0,64,3258413309,0,0,2560,20,-1,-1,-1,0,4748537,4748537,0
packet,0,1753970816065937,1753970816,65937,1499803433957440,0,4,185.239.62.100,52.29.71.213,44998,443,6,40,40,0,64,2023865436,0,0,2560,20,-1,-1,-1,5,2062317,2062317,0
packet,0,1753970816065937,1753970816,65937,1499803433957440,1,4,52.29.71.213,185.239.62.100,443,44998,6,40,40,0,64,1895159120,0,0,2560,20,-1,-1,-1,5,0,2068892,0
packet,0,1753970816065937,1753970816,65937,1587590261766212,0,4,185.239.62.20,130.211.44.5,28653,443,6,40,40,0,64,632981274,0,0,2560,20,-1,-1,-1,0,1922685,1922685,0
packet,0,1753970816065937,1753970816,65937,636655188899917,1,4,18.239.83.66,185.239.63.133,443,56734,6,40,40,0,64,3480435406,0,0,2560,20,-1,-1,-1,5,3615003,5406260,0
packet,0,1753970816065937,1753970816,65937,2079353821001809,0,4,185.41.137.251,192.168.22.236,37370,11000,6,40,40,0,64,3085201302,0,0,2560,20,-1,-1,-1,0,188584,188584,0
packet,0,1753970816065937,1753970816,65937,1075823611672664,0,4,185.41.137.251,192.168.22.231,20036,11000,6,40,40,0,64,2933261215,0,0,2560,20,-1,-1,-1,0,5012061,5012061,0
packet,0,1753970816065937,1753970816,65937,2147110220331110,0,4,185.239.63.142,47.246.110.44,9275,443,6,40,40,0,64,3054713342,0,0,2560,20,-1,-1,-1,0,181390,595863,0
packet,0,1753970816065937,1753970816,65937,610959412557935,0,4,185.41.137.251,192.168.22.234,17776,11000,6,40,40,0,64,1467046225,0,0,2560,20,-1,-1,-1,0,5333863,5333863,0
packet,0,1753970816065937,1753970816,65937,1370175896877169,0,4,185.41.138.39,18.238.246.206,33536,80,6,40,40,0,64,2164817760,0,0,2560,20,-1,-1,-1,0,3262933,3262933,0
packet,0,1753970816065937,1753970816,65937,636586887608435,0,4,185.41.137.251,192.168.22.233,25220,11000,6,40,40,0,64,1277063106,0,0,2560,20,-1,-1,-1,0,5983257,5983257,0
packet,0,1753970816065937,1753970816,65937,1981301625976948,0,4,185.41.137.251,192.168.22.231,30416,11000,6,40,40,0,64,3244931742,0,0,2560,20,-1,-1,-1,0,670166,670166,0
packet,0,1753970816065937,1753970816,65937,1487677339334775,0,4,194.180.48.32,185.239.63.46,41919,23055,6,40,40,0,64,4046305068,0,0,2560,20,-1,-1,-1,0,2522953,2522953,0
packet,0,1753970816065937,1753970816,65937,2187910113982586,0,4,185.41.137.251,192.168.22.234,30316,11000,6,40,40,0,64,62367881,0,0,2560,20,-1,-1,-1,0,97773,97773,0
packet,0,1753970816065937,1753970816,65937,2057316972165253,0,4,185.41.137.251,192.168.22.232,34918,11000,6,40,40,0,64,1543518709,0,0,2560,20,-1,-1,-1,0,980147,980147,0
packet,0,1753970816065937,1753970816,65937,1930218583095433,0,4,185.41.138.28,34.248.120.214,36907,443,6,40,40,0,64,3676456434,0,0,2560,20,-1,-1,-1,0,411849,411849,0
packet,0,1753970816065937,1753970816,65937,1930218583095433,1,4,34.248.120.214,185.41.138.28,443,36907,6,40,40,0,64,2163840627,0,0,2560,20,-1,-1,-1,0,0,415059,0
packet,0,1753970816065937,1753970816,65937,1142043885697162,0,4,185.41.137.251,192.168.22.233,32060,11000,6,40,40,0,64,3215512184,0,0,2560,20,-1,-1,-1,0,3079139,3079139,0
packet,0,1753970816065937,1753970816,65937,629993020586125,0,4,185.41.137.251,192.168.22.232,23178,11000,6,40,40,0,64,2558751990,0,0,2560,20,-1,-1,-1,0,5919256,5919256,0
packet,0,1753970816065937,1753970816,65937,214668258703502,0,4,185.41.137.251,192.168.22.231,31966,11000,6,40,40,0,64,2538298534,0,0,2560,20,-1,-1,-1,0,15956,15956,0
packet,0,1753970816065937,1753970816,65937,1823333937379478,0,4,213.52.177.66,185.239.62.160,55306,22,6,40,40,0,64,2532894811,0,0,2560,20,-1,-1,-1,0,1117121,1117121,0
packet,0,1753970816065937,1753970816,65937,2168310405527709,0,4,185.41.137.251,192.168.22.233,38592,11000,6,40,40,0,64,1370130155,0,0,2560,20,-1,-1,-1,0,364480,364480,0
packet,0,1753970816065937,1753970816,65937,1613277897947305,0,4,84.84.114.55,185.239.63.199,42736,8080,6,40,40,0,64,3034138611,0,0,2560,20,-1,-1,-1,2,2256447,2256447,0
packet,0,1753970816065937,1753970816,65937,1613277897947305,1,4,185.239.63.199,84.84.114.55,8080,42736,6,40,40,0,64,69933607,0,0,2560,20,-1,-1,-1,2,0,2275482,1
packet,0,1753970816065937,1753970816,65937,1437010779371696,0,4,185.239.60.247,20.199.58.43,61836,443,6,40,40,0,64,2877834788,0,0,2560,20,-1,-1,-1,5,2700087,2700087,0
packet,0,1753970816065937,1753970816,65937,1437010779371696,1,4,20.199.58.43,185.239.60.247,443,61836,6,40,40,0,64,3511487291,0,0,2560,20,-1,-1,-1,5,0,2706849,0
